model,LS,MAE,date,horizon,place,forecast_date
resample_80_last_10,-0.1247,43.0000,2020-06-07,7.0000,OH,2020-05-31
resample_80_last_10,-0.1247,87.0000,2020-06-07,7.0000,VA,2020-05-31
resample_80_last_10,-0.1247,1.0000,2020-06-07,7.0000,AR,2020-05-31
resample_80_last_10,-0.1247,4.0000,2020-06-07,7.0000,KY,2020-05-31
resample_80_last_10,-0.1247,1.0000,2020-06-07,7.0000,ME,2020-05-31
resample_80_last_10,-0.1247,17.0000,2020-06-07,7.0000,MI,2020-05-31
resample_80_last_10,-0.1247,0.0000,2020-06-07,7.0000,AK,2020-05-31
resample_80_last_10,-0.1247,77.0000,2020-06-07,7.0000,IL,2020-05-31
resample_80_last_10,-0.1247,25.0000,2020-06-07,7.0000,IN,2020-05-31
resample_80_last_10,-0.1247,6.0000,2020-06-07,7.0000,MO,2020-05-31
resample_80_last_10,-0.1247,56.5000,2020-06-07,7.0000,NC,2020-05-31
resample_80_last_10,-0.1247,4.0000,2020-06-07,7.0000,DC,2020-05-31
resample_80_last_10,-0.1247,5.0000,2020-06-07,7.0000,ND,2020-05-31
resample_80_last_10,-0.1247,1.0000,2020-06-07,7.0000,VT,2020-05-31
resample_80_last_10,-0.1247,2.0000,2020-06-07,7.0000,ID,2020-05-31
resample_80_last_10,-0.1247,1.0000,2020-06-07,7.0000,OK,2020-05-31
resample_80_last_10,-0.1247,16.0000,2020-06-07,7.0000,AZ,2020-05-31
resample_80_last_10,-0.1247,1.0000,2020-06-07,7.0000,IA,2020-05-31
resample_80_last_10,-0.1247,6.0000,2020-06-07,7.0000,NV,2020-05-31
resample_80_last_10,-0.1247,0.0000,2020-06-07,7.0000,HI,2020-05-31
resample_80_last_10,-0.1247,3.0000,2020-06-07,7.0000,MD,2020-05-31
resample_80_last_10,-0.1247,144.5000,2020-06-07,7.0000,NY,2020-05-31
resample_80_last_10,-0.1247,30.0000,2020-06-07,7.0000,TN,2020-05-31
resample_80_last_10,-0.1247,45.0000,2020-06-07,7.0000,LA,2020-05-31
resample_80_last_10,-0.1247,13.0000,2020-06-07,7.0000,WA,2020-05-31
resample_80_last_10,-0.1247,5.0000,2020-06-07,7.0000,NM,2020-05-31
resample_80_last_10,-0.1247,18.0000,2020-06-07,7.0000,CO,2020-05-31
resample_80_last_10,-0.1247,18.5000,2020-06-07,7.0000,AL,2020-05-31
resample_80_last_10,-0.1415,20.0000,2020-06-08,8.0000,FL,2020-05-31
resample_80_last_10,-0.1415,30.0000,2020-06-08,8.0000,TX,2020-05-31
resample_80_last_10,-0.1415,23.0000,2020-06-08,8.0000,MN,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,NJ,2020-05-31
resample_80_last_10,-0.1415,24.0000,2020-06-08,8.0000,RI,2020-05-31
resample_80_last_10,-0.1415,0.0000,2020-06-08,8.0000,MT,2020-05-31
resample_80_last_10,-0.1415,4.0000,2020-06-08,8.0000,WV,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,DE,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,NE,2020-05-31
resample_80_last_10,-0.1415,55.0000,2020-06-08,8.0000,GA,2020-05-31
resample_80_last_10,-0.1415,6.0000,2020-06-08,8.0000,SD,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,PA,2020-05-31
resample_80_last_10,-0.1415,44.0000,2020-06-08,8.0000,WI,2020-05-31
resample_80_last_10,-0.1415,20.0000,2020-06-08,8.0000,MS,2020-05-31
resample_80_last_10,-0.1415,59.0000,2020-06-08,8.0000,CT,2020-05-31
resample_80_last_10,-0.1415,2.0000,2020-06-08,8.0000,WY,2020-05-31
resample_80_last_10,-0.1415,8.0000,2020-06-08,8.0000,UT,2020-05-31
resample_80_last_10,-0.1415,29.0000,2020-06-08,8.0000,CA,2020-05-31
resample_80_last_10,-0.1415,115.0000,2020-06-08,8.0000,MA,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,NH,2020-05-31
resample_80_last_10,-0.1415,4.0000,2020-06-08,8.0000,OR,2020-05-31
resample_80_last_10,-0.1415,13.0000,2020-06-08,8.0000,SC,2020-05-31
resample_80_last_10,-0.1415,14.0000,2020-06-08,8.0000,KS,2020-05-31
resample_80_last_10,-0.1415,50.5000,2020-06-08,8.0000,OH,2020-05-31
resample_80_last_10,-0.1415,107.0000,2020-06-08,8.0000,VA,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,AR,2020-05-31
resample_80_last_10,-0.1415,2.0000,2020-06-08,8.0000,KY,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,ME,2020-05-31
resample_80_last_10,-0.1415,30.0000,2020-06-08,8.0000,MI,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,AK,2020-05-31
resample_80_last_10,-0.1415,44.0000,2020-06-08,8.0000,IL,2020-05-31
resample_80_last_10,-0.1415,21.0000,2020-06-08,8.0000,IN,2020-05-31
resample_80_last_10,-0.1415,8.0000,2020-06-08,8.0000,MO,2020-05-31
resample_80_last_10,-0.1415,72.0000,2020-06-08,8.0000,NC,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,DC,2020-05-31
resample_80_last_10,-0.1415,4.0000,2020-06-08,8.0000,ND,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,VT,2020-05-31
resample_80_last_10,-0.1415,3.0000,2020-06-08,8.0000,ID,2020-05-31
resample_80_last_10,-0.1415,2.0000,2020-06-08,8.0000,OK,2020-05-31
resample_80_last_10,-0.1415,1.0000,2020-06-08,8.0000,AZ,2020-05-31
resample_80_last_10,-0.1415,2.0000,2020-06-08,8.0000,IA,2020-05-31
resample_80_last_10,-0.1415,6.0000,2020-06-08,8.0000,NV,2020-05-31
resample_80_last_10,-0.1415,0.0000,2020-06-08,8.0000,HI,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,MD,2020-05-31
resample_80_last_10,-0.1415,149.0000,2020-06-08,8.0000,NY,2020-05-31
resample_80_last_10,-0.1415,30.0000,2020-06-08,8.0000,TN,2020-05-31
resample_80_last_10,-0.1415,43.0000,2020-06-08,8.0000,LA,2020-05-31
resample_80_last_10,-0.1415,16.0000,2020-06-08,8.0000,WA,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,NM,2020-05-31
resample_80_last_10,-0.1415,15.0000,2020-06-08,8.0000,CO,2020-05-31
resample_80_last_10,-0.1415,5.0000,2020-06-08,8.0000,AL,2020-05-31
resample_80_last_10,-0.1624,43.0000,2020-06-09,9.0000,FL,2020-05-31
resample_80_last_10,-0.1624,40.0000,2020-06-09,9.0000,TX,2020-05-31
resample_80_last_10,-0.1624,25.5000,2020-06-09,9.0000,MN,2020-05-31
resample_80_last_10,-0.1624,30.0000,2020-06-09,9.0000,NJ,2020-05-31
resample_80_last_10,-0.1624,26.0000,2020-06-09,9.0000,RI,2020-05-31
resample_80_last_10,-0.1624,0.0000,2020-06-09,9.0000,MT,2020-05-31
resample_80_last_10,-0.1624,3.0000,2020-06-09,9.0000,WV,2020-05-31
resample_80_last_10,-0.1624,7.0000,2020-06-09,9.0000,DE,2020-05-31
resample_80_last_10,-0.1624,8.0000,2020-06-09,9.0000,NE,2020-05-31
resample_80_last_10,-0.1624,4.0000,2020-06-09,9.0000,GA,2020-05-31
resample_80_last_10,-0.1624,5.0000,2020-06-09,9.0000,SD,2020-05-31
resample_80_last_10,-0.1624,24.0000,2020-06-09,9.0000,PA,2020-05-31
resample_80_last_10,-0.1624,44.0000,2020-06-09,9.0000,WI,2020-05-31
resample_80_last_10,-0.1624,26.0000,2020-06-09,9.0000,MS,2020-05-31
resample_80_last_10,-0.1624,67.0000,2020-06-09,9.0000,CT,2020-05-31
resample_80_last_10,-0.1624,2.0000,2020-06-09,9.0000,WY,2020-05-31
resample_80_last_10,-0.1624,8.0000,2020-06-09,9.0000,UT,2020-05-31
resample_80_last_10,-0.1624,11.0000,2020-06-09,9.0000,CA,2020-05-31
resample_80_last_10,-0.1624,128.0000,2020-06-09,9.0000,MA,2020-05-31
resample_80_last_10,-0.1624,0.0000,2020-06-09,9.0000,NH,2020-05-31
resample_80_last_10,-0.1624,8.0000,2020-06-09,9.0000,OR,2020-05-31
resample_80_last_10,-0.1624,12.0000,2020-06-09,9.0000,SC,2020-05-31
resample_80_last_10,-0.1624,14.5000,2020-06-09,9.0000,KS,2020-05-31
resample_80_last_10,-0.1624,44.0000,2020-06-09,9.0000,OH,2020-05-31
resample_80_last_10,-0.1624,115.0000,2020-06-09,9.0000,VA,2020-05-31
resample_80_last_10,-0.1624,2.0000,2020-06-09,9.0000,AR,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,KY,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,ME,2020-05-31
resample_80_last_10,-0.1624,48.5000,2020-06-09,9.0000,MI,2020-05-31
resample_80_last_10,-0.1624,0.0000,2020-06-09,9.0000,AK,2020-05-31
resample_80_last_10,-0.1624,85.5000,2020-06-09,9.0000,IL,2020-05-31
resample_80_last_10,-0.1624,25.0000,2020-06-09,9.0000,IN,2020-05-31
resample_80_last_10,-0.1624,5.0000,2020-06-09,9.0000,MO,2020-05-31
resample_80_last_10,-0.1624,71.0000,2020-06-09,9.0000,NC,2020-05-31
resample_80_last_10,-0.1624,5.0000,2020-06-09,9.0000,DC,2020-05-31
resample_80_last_10,-0.1624,3.0000,2020-06-09,9.0000,ND,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,VT,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,ID,2020-05-31
resample_80_last_10,-0.1624,2.0000,2020-06-09,9.0000,OK,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,AZ,2020-05-31
resample_80_last_10,-0.1624,1.0000,2020-06-09,9.0000,IA,2020-05-31
resample_80_last_10,-0.1624,6.0000,2020-06-09,9.0000,NV,2020-05-31
resample_80_last_10,-0.1624,0.0000,2020-06-09,9.0000,HI,2020-05-31
resample_80_last_10,-0.1624,3.0000,2020-06-09,9.0000,MD,2020-05-31
resample_80_last_10,-0.1624,136.5000,2020-06-09,9.0000,NY,2020-05-31
resample_80_last_10,-0.1624,41.0000,2020-06-09,9.0000,TN,2020-05-31
resample_80_last_10,-0.1624,42.0000,2020-06-09,9.0000,LA,2020-05-31
resample_80_last_10,-0.1624,8.0000,2020-06-09,9.0000,WA,2020-05-31
resample_80_last_10,-0.1624,4.0000,2020-06-09,9.0000,NM,2020-05-31
resample_80_last_10,-0.1624,19.0000,2020-06-09,9.0000,CO,2020-05-31
resample_80_last_10,-0.1624,7.0000,2020-06-09,9.0000,AL,2020-05-31
resample_80_last_10,-0.1957,49.0000,2020-06-10,10.0000,FL,2020-05-31
resample_80_last_10,-0.1957,28.0000,2020-06-10,10.0000,TX,2020-05-31
resample_80_last_10,-0.1957,8.0000,2020-06-10,10.0000,MN,2020-05-31
resample_80_last_10,-0.1957,51.0000,2020-06-10,10.0000,NJ,2020-05-31
resample_80_last_10,-0.1957,34.0000,2020-06-10,10.0000,RI,2020-05-31
resample_80_last_10,-0.1957,0.0000,2020-06-10,10.0000,MT,2020-05-31
resample_80_last_10,-0.1957,4.0000,2020-06-10,10.0000,WV,2020-05-31
resample_80_last_10,-0.1957,7.0000,2020-06-10,10.0000,DE,2020-05-31
resample_80_last_10,-0.1957,9.0000,2020-06-10,10.0000,NE,2020-05-31
resample_80_last_10,-0.1957,14.0000,2020-06-10,10.0000,GA,2020-05-31
resample_80_last_10,-0.1957,5.0000,2020-06-10,10.0000,SD,2020-05-31
resample_80_last_10,-0.1957,28.0000,2020-06-10,10.0000,PA,2020-05-31
resample_80_last_10,-0.1957,47.5000,2020-06-10,10.0000,WI,2020-05-31
resample_80_last_10,-0.1957,22.0000,2020-06-10,10.0000,MS,2020-05-31
resample_80_last_10,-0.1957,63.0000,2020-06-10,10.0000,CT,2020-05-31
resample_80_last_10,-0.1957,2.0000,2020-06-10,10.0000,WY,2020-05-31
resample_80_last_10,-0.1957,10.0000,2020-06-10,10.0000,UT,2020-05-31
resample_80_last_10,-0.1957,38.5000,2020-06-10,10.0000,CA,2020-05-31
resample_80_last_10,-0.1957,135.5000,2020-06-10,10.0000,MA,2020-05-31
resample_80_last_10,-0.1957,11.0000,2020-06-10,10.0000,NH,2020-05-31
resample_80_last_10,-0.1957,7.0000,2020-06-10,10.0000,OR,2020-05-31
resample_80_last_10,-0.1957,16.5000,2020-06-10,10.0000,SC,2020-05-31
resample_80_last_10,-0.1957,17.0000,2020-06-10,10.0000,KS,2020-05-31
resample_80_last_10,-0.1957,58.5000,2020-06-10,10.0000,OH,2020-05-31
resample_80_last_10,-0.1957,126.0000,2020-06-10,10.0000,VA,2020-05-31
resample_80_last_10,-0.1957,2.0000,2020-06-10,10.0000,AR,2020-05-31
resample_80_last_10,-0.1957,4.0000,2020-06-10,10.0000,KY,2020-05-31
resample_80_last_10,-0.1957,3.0000,2020-06-10,10.0000,ME,2020-05-31
resample_80_last_10,-0.1957,76.0000,2020-06-10,10.0000,MI,2020-05-31
resample_80_last_10,-0.1957,0.0000,2020-06-10,10.0000,AK,2020-05-31
resample_80_last_10,-0.1957,112.0000,2020-06-10,10.0000,IL,2020-05-31
resample_80_last_10,-0.1957,22.0000,2020-06-10,10.0000,IN,2020-05-31
resample_80_last_10,-0.1957,8.0000,2020-06-10,10.0000,MO,2020-05-31
resample_80_last_10,-0.1957,75.0000,2020-06-10,10.0000,NC,2020-05-31
resample_80_last_10,-0.1957,4.0000,2020-06-10,10.0000,DC,2020-05-31
resample_80_last_10,-0.1957,3.0000,2020-06-10,10.0000,ND,2020-05-31
resample_80_last_10,-0.1957,1.0000,2020-06-10,10.0000,VT,2020-05-31
resample_80_last_10,-0.1957,2.0000,2020-06-10,10.0000,ID,2020-05-31
resample_80_last_10,-0.1957,2.0000,2020-06-10,10.0000,OK,2020-05-31
resample_80_last_10,-0.1957,1.0000,2020-06-10,10.0000,AZ,2020-05-31
resample_80_last_10,-0.1957,2.0000,2020-06-10,10.0000,IA,2020-05-31
resample_80_last_10,-0.1957,7.0000,2020-06-10,10.0000,NV,2020-05-31
resample_80_last_10,-0.1957,0.0000,2020-06-10,10.0000,HI,2020-05-31
resample_80_last_10,-0.1957,9.0000,2020-06-10,10.0000,MD,2020-05-31
resample_80_last_10,-0.1957,171.0000,2020-06-10,10.0000,NY,2020-05-31
resample_80_last_10,-0.1957,40.0000,2020-06-10,10.0000,TN,2020-05-31
resample_80_last_10,-0.1957,41.0000,2020-06-10,10.0000,LA,2020-05-31
resample_80_last_10,-0.1957,15.5000,2020-06-10,10.0000,WA,2020-05-31
resample_80_last_10,-0.1957,6.0000,2020-06-10,10.0000,NM,2020-05-31
resample_80_last_10,-0.1957,14.0000,2020-06-10,10.0000,CO,2020-05-31
resample_80_last_10,-0.1957,4.0000,2020-06-10,10.0000,AL,2020-05-31
resample_80_last_10,-0.2294,66.0000,2020-06-11,11.0000,FL,2020-05-31
resample_80_last_10,-0.2294,31.0000,2020-06-11,11.0000,TX,2020-05-31
resample_80_last_10,-0.2294,16.5000,2020-06-11,11.0000,MN,2020-05-31
resample_80_last_10,-0.2294,64.5000,2020-06-11,11.0000,NJ,2020-05-31
resample_80_last_10,-0.2294,35.0000,2020-06-11,11.0000,RI,2020-05-31
resample_80_last_10,-0.2294,1.0000,2020-06-11,11.0000,MT,2020-05-31
resample_80_last_10,-0.2294,4.0000,2020-06-11,11.0000,WV,2020-05-31
resample_80_last_10,-0.2294,5.0000,2020-06-11,11.0000,DE,2020-05-31
resample_80_last_10,-0.2294,10.0000,2020-06-11,11.0000,NE,2020-05-31
resample_80_last_10,-0.2294,33.0000,2020-06-11,11.0000,GA,2020-05-31
resample_80_last_10,-0.2294,2.0000,2020-06-11,11.0000,SD,2020-05-31
resample_80_last_10,-0.2294,39.0000,2020-06-11,11.0000,PA,2020-05-31
resample_80_last_10,-0.2294,50.0000,2020-06-11,11.0000,WI,2020-05-31
resample_80_last_10,-0.2294,37.0000,2020-06-11,11.0000,MS,2020-05-31
resample_80_last_10,-0.2294,55.0000,2020-06-11,11.0000,CT,2020-05-31
resample_80_last_10,-0.2294,2.0000,2020-06-11,11.0000,WY,2020-05-31
resample_80_last_10,-0.2294,10.0000,2020-06-11,11.0000,UT,2020-05-31
resample_80_last_10,-0.2294,52.0000,2020-06-11,11.0000,CA,2020-05-31
resample_80_last_10,-0.2294,135.0000,2020-06-11,11.0000,MA,2020-05-31
resample_80_last_10,-0.2294,14.0000,2020-06-11,11.0000,NH,2020-05-31
resample_80_last_10,-0.2294,8.0000,2020-06-11,11.0000,OR,2020-05-31
resample_80_last_10,-0.2294,16.0000,2020-06-11,11.0000,SC,2020-05-31
resample_80_last_10,-0.2294,19.0000,2020-06-11,11.0000,KS,2020-05-31
resample_80_last_10,-0.2294,71.5000,2020-06-11,11.0000,OH,2020-05-31
resample_80_last_10,-0.2294,144.0000,2020-06-11,11.0000,VA,2020-05-31
resample_80_last_10,-0.2294,5.0000,2020-06-11,11.0000,AR,2020-05-31
resample_80_last_10,-0.2294,8.0000,2020-06-11,11.0000,KY,2020-05-31
resample_80_last_10,-0.2294,4.0000,2020-06-11,11.0000,ME,2020-05-31
resample_80_last_10,-0.2294,66.0000,2020-06-11,11.0000,MI,2020-05-31
resample_80_last_10,-0.2294,0.0000,2020-06-11,11.0000,AK,2020-05-31
resample_80_last_10,-0.2294,154.0000,2020-06-11,11.0000,IL,2020-05-31
resample_80_last_10,-0.2294,30.0000,2020-06-11,11.0000,IN,2020-05-31
resample_80_last_10,-0.2294,13.0000,2020-06-11,11.0000,MO,2020-05-31
resample_80_last_10,-0.2294,86.0000,2020-06-11,11.0000,NC,2020-05-31
resample_80_last_10,-0.2294,4.0000,2020-06-11,11.0000,DC,2020-05-31
resample_80_last_10,-0.2294,4.0000,2020-06-11,11.0000,ND,2020-05-31
resample_80_last_10,-0.2294,1.0000,2020-06-11,11.0000,VT,2020-05-31
resample_80_last_10,-0.2294,2.0000,2020-06-11,11.0000,ID,2020-05-31
resample_80_last_10,-0.2294,2.0000,2020-06-11,11.0000,OK,2020-05-31
resample_80_last_10,-0.2294,11.5000,2020-06-11,11.0000,AZ,2020-05-31
resample_80_last_10,-0.2294,2.0000,2020-06-11,11.0000,IA,2020-05-31
resample_80_last_10,-0.2294,0.0000,2020-06-11,11.0000,NV,2020-05-31
resample_80_last_10,-0.2294,0.0000,2020-06-11,11.0000,HI,2020-05-31
resample_80_last_10,-0.2294,11.5000,2020-06-11,11.0000,MD,2020-05-31
resample_80_last_10,-0.2294,158.0000,2020-06-11,11.0000,NY,2020-05-31
resample_80_last_10,-0.2294,42.0000,2020-06-11,11.0000,TN,2020-05-31
resample_80_last_10,-0.2294,49.0000,2020-06-11,11.0000,LA,2020-05-31
resample_80_last_10,-0.2294,6.0000,2020-06-11,11.0000,WA,2020-05-31
resample_80_last_10,-0.2294,12.0000,2020-06-11,11.0000,NM,2020-05-31
resample_80_last_10,-0.2294,16.0000,2020-06-11,11.0000,CO,2020-05-31
resample_80_last_10,-0.2294,7.0000,2020-06-11,11.0000,AL,2020-05-31
resample_80_last_10,-0.2799,65.0000,2020-06-12,12.0000,FL,2020-05-31
resample_80_last_10,-0.2799,33.0000,2020-06-12,12.0000,TX,2020-05-31
resample_80_last_10,-0.2799,13.0000,2020-06-12,12.0000,MN,2020-05-31
resample_80_last_10,-0.2799,61.5000,2020-06-12,12.0000,NJ,2020-05-31
resample_80_last_10,-0.2799,35.5000,2020-06-12,12.0000,RI,2020-05-31
resample_80_last_10,-0.2799,1.0000,2020-06-12,12.0000,MT,2020-05-31
resample_80_last_10,-0.2799,5.0000,2020-06-12,12.0000,WV,2020-05-31
resample_80_last_10,-0.2799,2.0000,2020-06-12,12.0000,DE,2020-05-31
resample_80_last_10,-0.2799,10.0000,2020-06-12,12.0000,NE,2020-05-31
resample_80_last_10,-0.2799,53.0000,2020-06-12,12.0000,GA,2020-05-31
resample_80_last_10,-0.2799,2.0000,2020-06-12,12.0000,SD,2020-05-31
resample_80_last_10,-0.2799,53.0000,2020-06-12,12.0000,PA,2020-05-31
resample_80_last_10,-0.2799,57.0000,2020-06-12,12.0000,WI,2020-05-31
resample_80_last_10,-0.2799,41.0000,2020-06-12,12.0000,MS,2020-05-31
resample_80_last_10,-0.2799,59.0000,2020-06-12,12.0000,CT,2020-05-31
resample_80_last_10,-0.2799,2.0000,2020-06-12,12.0000,WY,2020-05-31
resample_80_last_10,-0.2799,4.0000,2020-06-12,12.0000,UT,2020-05-31
resample_80_last_10,-0.2799,33.0000,2020-06-12,12.0000,CA,2020-05-31
resample_80_last_10,-0.2799,148.0000,2020-06-12,12.0000,MA,2020-05-31
resample_80_last_10,-0.2799,16.0000,2020-06-12,12.0000,NH,2020-05-31
resample_80_last_10,-0.2799,9.0000,2020-06-12,12.0000,OR,2020-05-31
resample_80_last_10,-0.2799,22.0000,2020-06-12,12.0000,SC,2020-05-31
resample_80_last_10,-0.2799,19.0000,2020-06-12,12.0000,KS,2020-05-31
resample_80_last_10,-0.2799,70.0000,2020-06-12,12.0000,OH,2020-05-31
resample_80_last_10,-0.2799,157.5000,2020-06-12,12.0000,VA,2020-05-31
resample_80_last_10,-0.2799,6.0000,2020-06-12,12.0000,AR,2020-05-31
resample_80_last_10,-0.2799,8.0000,2020-06-12,12.0000,KY,2020-05-31
resample_80_last_10,-0.2799,6.0000,2020-06-12,12.0000,ME,2020-05-31
resample_80_last_10,-0.2799,85.0000,2020-06-12,12.0000,MI,2020-05-31
resample_80_last_10,-0.2799,1.0000,2020-06-12,12.0000,AK,2020-05-31
resample_80_last_10,-0.2799,183.0000,2020-06-12,12.0000,IL,2020-05-31
resample_80_last_10,-0.2799,28.0000,2020-06-12,12.0000,IN,2020-05-31
resample_80_last_10,-0.2799,3.0000,2020-06-12,12.0000,MO,2020-05-31
resample_80_last_10,-0.2799,97.5000,2020-06-12,12.0000,NC,2020-05-31
resample_80_last_10,-0.2799,3.0000,2020-06-12,12.0000,DC,2020-05-31
resample_80_last_10,-0.2799,3.0000,2020-06-12,12.0000,ND,2020-05-31
resample_80_last_10,-0.2799,1.0000,2020-06-12,12.0000,VT,2020-05-31
resample_80_last_10,-0.2799,1.0000,2020-06-12,12.0000,ID,2020-05-31
resample_80_last_10,-0.2799,3.0000,2020-06-12,12.0000,OK,2020-05-31
resample_80_last_10,-0.2799,8.0000,2020-06-12,12.0000,AZ,2020-05-31
resample_80_last_10,-0.2799,6.0000,2020-06-12,12.0000,IA,2020-05-31
resample_80_last_10,-0.2799,2.0000,2020-06-12,12.0000,NV,2020-05-31
resample_80_last_10,-0.2799,0.0000,2020-06-12,12.0000,HI,2020-05-31
resample_80_last_10,-0.2799,10.0000,2020-06-12,12.0000,MD,2020-05-31
resample_80_last_10,-0.2799,270.0000,2020-06-12,12.0000,NY,2020-05-31
resample_80_last_10,-0.2799,64.0000,2020-06-12,12.0000,TN,2020-05-31
resample_80_last_10,-0.2799,46.0000,2020-06-12,12.0000,LA,2020-05-31
resample_80_last_10,-0.2799,2.0000,2020-06-12,12.0000,WA,2020-05-31
resample_80_last_10,-0.2799,8.0000,2020-06-12,12.0000,NM,2020-05-31
resample_80_last_10,-0.2799,28.0000,2020-06-12,12.0000,CO,2020-05-31
resample_80_last_10,-0.2799,5.0000,2020-06-12,12.0000,AL,2020-05-31
resample_80_last_10,-0.3194,87.0000,2020-06-13,13.0000,FL,2020-05-31
resample_80_last_10,-0.3194,49.0000,2020-06-13,13.0000,TX,2020-05-31
resample_80_last_10,-0.3194,25.0000,2020-06-13,13.0000,MN,2020-05-31
resample_80_last_10,-0.3194,140.0000,2020-06-13,13.0000,NJ,2020-05-31
resample_80_last_10,-0.3194,46.0000,2020-06-13,13.0000,RI,2020-05-31
resample_80_last_10,-0.3194,2.0000,2020-06-13,13.0000,MT,2020-05-31
resample_80_last_10,-0.3194,5.0000,2020-06-13,13.0000,WV,2020-05-31
resample_80_last_10,-0.3194,3.5000,2020-06-13,13.0000,DE,2020-05-31
resample_80_last_10,-0.3194,8.0000,2020-06-13,13.0000,NE,2020-05-31
resample_80_last_10,-0.3194,60.0000,2020-06-13,13.0000,GA,2020-05-31
resample_80_last_10,-0.3194,2.0000,2020-06-13,13.0000,SD,2020-05-31
resample_80_last_10,-0.3194,71.5000,2020-06-13,13.0000,PA,2020-05-31
resample_80_last_10,-0.3194,69.0000,2020-06-13,13.0000,WI,2020-05-31
resample_80_last_10,-0.3194,48.0000,2020-06-13,13.0000,MS,2020-05-31
resample_80_last_10,-0.3194,49.0000,2020-06-13,13.0000,CT,2020-05-31
resample_80_last_10,-0.3194,3.0000,2020-06-13,13.0000,WY,2020-05-31
resample_80_last_10,-0.3194,7.0000,2020-06-13,13.0000,UT,2020-05-31
resample_80_last_10,-0.3194,63.0000,2020-06-13,13.0000,CA,2020-05-31
resample_80_last_10,-0.3194,151.0000,2020-06-13,13.0000,MA,2020-05-31
resample_80_last_10,-0.3194,15.0000,2020-06-13,13.0000,NH,2020-05-31
resample_80_last_10,-0.3194,8.0000,2020-06-13,13.0000,OR,2020-05-31
resample_80_last_10,-0.3194,30.5000,2020-06-13,13.0000,SC,2020-05-31
resample_80_last_10,-0.3194,20.0000,2020-06-13,13.0000,KS,2020-05-31
resample_80_last_10,-0.3194,94.0000,2020-06-13,13.0000,OH,2020-05-31
resample_80_last_10,-0.3194,177.5000,2020-06-13,13.0000,VA,2020-05-31
resample_80_last_10,-0.3194,3.0000,2020-06-13,13.0000,AR,2020-05-31
resample_80_last_10,-0.3194,5.0000,2020-06-13,13.0000,KY,2020-05-31
resample_80_last_10,-0.3194,7.0000,2020-06-13,13.0000,ME,2020-05-31
resample_80_last_10,-0.3194,88.0000,2020-06-13,13.0000,MI,2020-05-31
resample_80_last_10,-0.3194,0.0000,2020-06-13,13.0000,AK,2020-05-31
resample_80_last_10,-0.3194,168.0000,2020-06-13,13.0000,IL,2020-05-31
resample_80_last_10,-0.3194,27.0000,2020-06-13,13.0000,IN,2020-05-31
resample_80_last_10,-0.3194,2.0000,2020-06-13,13.0000,MO,2020-05-31
resample_80_last_10,-0.3194,118.0000,2020-06-13,13.0000,NC,2020-05-31
resample_80_last_10,-0.3194,0.0000,2020-06-13,13.0000,DC,2020-05-31
resample_80_last_10,-0.3194,2.0000,2020-06-13,13.0000,ND,2020-05-31
resample_80_last_10,-0.3194,1.0000,2020-06-13,13.0000,VT,2020-05-31
resample_80_last_10,-0.3194,1.5000,2020-06-13,13.0000,ID,2020-05-31
resample_80_last_10,-0.3194,0.0000,2020-06-13,13.0000,OK,2020-05-31
resample_80_last_10,-0.3194,18.0000,2020-06-13,13.0000,AZ,2020-05-31
resample_80_last_10,-0.3194,8.0000,2020-06-13,13.0000,IA,2020-05-31
resample_80_last_10,-0.3194,5.0000,2020-06-13,13.0000,NV,2020-05-31
resample_80_last_10,-0.3194,0.0000,2020-06-13,13.0000,HI,2020-05-31
resample_80_last_10,-0.3194,9.5000,2020-06-13,13.0000,MD,2020-05-31
resample_80_last_10,-0.3194,247.5000,2020-06-13,13.0000,NY,2020-05-31
resample_80_last_10,-0.3194,68.0000,2020-06-13,13.0000,TN,2020-05-31
resample_80_last_10,-0.3194,42.5000,2020-06-13,13.0000,LA,2020-05-31
resample_80_last_10,-0.3194,1.0000,2020-06-13,13.0000,WA,2020-05-31
resample_80_last_10,-0.3194,15.0000,2020-06-13,13.0000,NM,2020-05-31
